Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,2,10,0.224656807,0.8689,9.94159292,1.396551724,0.013351061,0.002589943,0.134657398,0.057257401,nan,nan,nan,nan,nan,nan,15.29243724
distributed,1,2,20,0.224491633,0.8698,19.94878706,4.190876412,0.013357008,0.002467422,0.134164485,0.055604546,nan,nan,nan,nan,nan,nan,15.18616303
distributed,1,2,30,0.223863916,0.8745,29.75227273,6.225221433,0.012529027,0.001163949,0.127988301,0.048494365,nan,nan,nan,nan,nan,nan,15.03485582
distributed,1,2,50,0.223345701,0.8738,49.54065934,13.55912977,0.012470035,0.003041702,0.137590739,0.052341744,nan,nan,nan,nan,nan,nan,14.66447777
distributed,1,2,70,0.2231773,0.874,68.73149062,18.52268457,0.012596579,0.003002282,0.105658829,0.058571373,nan,nan,nan,nan,nan,nan,15.20130237
distributed,1,2,100,0.222868944,0.874,97.56951103,30.42876472,0.013784309,0.002634886,0.12549602,0.053532794,nan,nan,nan,nan,nan,nan,15.0802322
distributed,1,3,-1,0.223606348,0.8766,98.16302187,43.47718144,0.01333251,0.003629846,0.132643692,0.039473082,1.00E-05,0,2.99E-17,1.67E-17,0,0,15.07003197
distributed,1,3,1,0.249781271,0.8402,1,0,0.013475595,0.006346404,0.132181221,0.050541977,nan,nan,nan,nan,nan,nan,15.00265204
distributed,1,3,2,0.234433438,0.8549,1.989473684,0.142826138,0.01252081,0.004705207,0.132758297,0.055792942,nan,nan,nan,nan,nan,nan,15.11262408
distributed,1,3,3,0.23042499,0.8622,2.984962406,0.294811092,0.012647105,0.00349797,0.130174378,0.054839942,nan,nan,nan,nan,nan,nan,15.07493278
distributed,1,3,5,0.226875422,0.8648,4.973614776,0.50365505,0.012847886,0.003002358,0.132377566,0.058413338,nan,nan,nan,nan,nan,nan,15.05368164
distributed,1,3,7,0.225775941,0.8684,6.974895397,0.999591753,0.013453886,0.002810928,0.119778712,0.046588348,nan,nan,nan,nan,nan,nan,14.82744027
distributed,1,3,10,0.22470981,0.8709,9.937728938,1.352906923,0.013178903,0.001969761,0.138132991,0.058418438,nan,nan,nan,nan,nan,nan,14.90105835
distributed,1,3,20,0.223737279,0.8717,19.95013123,4.140953996,0.013404,0.0028787,0.125622933,0.038860355,nan,nan,nan,nan,nan,nan,15.18377478
distributed,1,3,30,0.223425432,0.8726,29.93111639,7.233870948,0.013227629,0.001058326,0.139676171,0.068462922,nan,nan,nan,nan,nan,nan,15.32104778
distributed,1,3,50,0.222904391,0.8743,49.4057971,12.51665557,0.013020202,0.001098593,0.116344698,0.044011628,nan,nan,nan,nan,nan,nan,15.01131043
distributed,1,3,70,0.223054444,0.8728,68.99399399,20.23292104,0.013284992,0.001149274,0.112027147,0.043329324,nan,nan,nan,nan,nan,nan,15.04527129
distributed,1,3,100,0.223564524,0.8761,98.17382813,33.10169516,0.013077869,0.001277303,0.117874833,0.049773088,nan,nan,nan,nan,nan,nan,14.99467313
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.2240686,0.8714,98.45786517,44.0540577,0.011836602,0.001986709,0.135219545,0.06513707,1.00E-05,0,3.56E-17,1.55E-17,0,0,10.53437212
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.222986073,0.8739,97.31356784,43.18641368,0.014316492,0.003555698,0.106191918,0.04540504,1.00E-05,0,3.17E-17,1.42E-17,0,0,14.9728134
distributed,0,0,1,0.2470478,0.8438,1,0,0.012574263,0.005912783,0.128585492,0.054076819,nan,nan,nan,nan,nan,nan,14.9629341
distributed,0,0,2,0.235422173,0.8535,1.989361702,0.143559807,0.013407707,0.004646385,0.130494544,0.048675831,nan,nan,nan,nan,nan,nan,14.90164204
distributed,0,0,3,0.230127606,0.8619,2.98467433,0.235915222,0.012648316,0.003804544,0.133326481,0.056645339,nan,nan,nan,nan,nan,nan,15.03404192
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22297523,0.8743,97.875,44.95844995,0.013532141,0.002750581,0.113552799,0.049641566,1.00E-05,0,3.07E-17,1.42E-17,0,0,15.10878458
distributed,0,0,1,0.2470478,0.8438,1,0,0.013091014,0.007508947,0.128414652,0.051253973,nan,nan,nan,nan,nan,nan,14.99960062
distributed,0,0,2,0.235182256,0.8545,1.989010989,0.14583052,0.012768259,0.0050497,0.134670843,0.056439548,nan,nan,nan,nan,nan,nan,14.72068456
distributed,0,0,3,0.230057674,0.8626,2.985018727,0.233333333,0.012559294,0.004171213,0.127865273,0.062057983,nan,nan,nan,nan,nan,nan,14.89180009
distributed,0,0,5,0.228467698,0.8653,4.976945245,0.661821979,0.013318579,0.003179447,0.145938827,0.052360404,nan,nan,nan,nan,nan,nan,14.9554756
distributed,0,0,7,0.225224525,0.8686,6.974895397,0.999591753,0.01287615,0.002853511,0.130012248,0.05741831,nan,nan,nan,nan,nan,nan,15.21579313
distributed,0,0,10,0.224950952,0.8718,9.969594595,1.602705318,0.012719061,0.002310635,0.120720606,0.050114214,nan,nan,nan,nan,nan,nan,14.97205072
distributed,0,0,20,0.223830571,0.874,19.84266667,3.43034377,0.012936257,0.001691745,0.137730557,0.056723986,nan,nan,nan,nan,nan,nan,15.16403344
distributed,0,0,30,0.223593964,0.875,29.74298541,5.363964241,0.013355975,0.002416016,0.108066785,0.052989725,nan,nan,nan,nan,nan,nan,14.91346744
distributed,0,1,-1,0.222987137,0.8748,98.72189349,45.86763565,0.014057997,0.003483278,0.130987211,0.060255499,1.00E-05,0,3.07E-17,1.41E-17,0,0,14.8421184
distributed,0,1,1,0.24905956,0.8427,1,0,0.012896238,0.006829585,0.142566089,0.051689727,nan,nan,nan,nan,nan,nan,14.9243834
distributed,0,1,2,0.235422173,0.8535,1.989361702,0.143559807,0.012261377,0.004610649,0.134559041,0.054588481,nan,nan,nan,nan,nan,nan,15.08694574
distributed,0,1,3,0.230185814,0.8631,2.984615385,0.298065387,0.013092304,0.003768413,0.129317299,0.056457045,nan,nan,nan,nan,nan,nan,14.77425149
distributed,0,1,5,0.226847211,0.8654,4.978494624,0.640290793,0.013543788,0.003094211,0.129824401,0.053418238,nan,nan,nan,nan,nan,nan,14.90598759
distributed,0,1,7,0.225224525,0.8686,6.974895397,0.999591753,0.013648268,0.002824042,0.123831474,0.048298144,nan,nan,nan,nan,nan,nan,15.16735555
distributed,0,1,10,0.224627224,0.8708,9.967391304,1.656013971,0.01332655,0.002356664,0.136228797,0.051994788,nan,nan,nan,nan,nan,nan,15.15489598
distributed,0,1,20,0.223639703,0.8712,19.95013123,4.140953996,0.013116008,0.002271535,0.120444166,0.058908832,nan,nan,nan,nan,nan,nan,15.07089751
distributed,0,1,30,0.223875339,0.8717,29.69333333,5.951448429,0.013303532,0.001839093,0.142651395,0.042987159,nan,nan,nan,nan,nan,nan,14.97385585
distributed,0,1,50,0.223738483,0.8709,49.57645765,13.69479828,0.013169405,0.001672749,0.143203274,0.058003278,nan,nan,nan,nan,nan,nan,15.0420694
distributed,0,1,70,0.223373357,0.8722,69.85947047,22.81960506,0.014440291,0.003069533,0.120447924,0.033144228,nan,nan,nan,nan,nan,nan,15.02557956
distributed,0,1,100,0.222930354,0.8744,99.01186944,35.26595384,0.012936467,0.001115488,0.123044092,0.045715136,nan,nan,nan,nan,nan,nan,14.92638179
distributed,0,2,-1,0.22307517,0.8736,96.89068826,43.09742168,0.014749189,0.003699052,0.156759052,0.039844674,1.00E-05,0,3.17E-17,1.42E-17,0,0,15.18671562
distributed,0,2,1,0.2470478,0.8438,1,0,0.013291831,0.00734953,0.129502828,0.055036678,nan,nan,nan,nan,nan,nan,15.1362339
distributed,0,2,2,0.235422173,0.8535,1.989361702,0.143559807,0.013660514,0.004666099,0.132459937,0.059906885,nan,nan,nan,nan,nan,nan,15.14624348
distributed,0,2,3,0.230037017,0.8626,2.984790875,0.296424853,0.013102113,0.003695621,0.13240268,0.047962574,nan,nan,nan,nan,nan,nan,15.2314492
distributed,0,2,5,0.227213491,0.8651,4.977591036,0.652952071,0.012916102,0.002958535,0.142791553,0.052040833,nan,nan,nan,nan,nan,nan,14.97182145
distributed,0,2,7,0.226059264,0.869,6.972911964,1.036151276,0.013542125,0.002802104,0.138702726,0.053816905,nan,nan,nan,nan,nan,nan,14.89090088
distributed,0,2,10,0.224352624,0.87,9.969072165,1.615549442,0.013160354,0.002619941,0.124870181,0.049511129,nan,nan,nan,nan,nan,nan,14.97084181
distributed,0,2,20,0.223961429,0.8699,19.94736842,4.242640687,0.013220773,0.001442041,0.144757402,0.045269079,nan,nan,nan,nan,nan,nan,15.11215755
distributed,0,2,30,0.223175055,0.8725,29.93111639,7.233870948,0.012727984,0.00197839,0.134495437,0.04424211,nan,nan,nan,nan,nan,nan,14.89160214
distributed,0,2,50,0.223738483,0.8709,49.49148936,10.82127534,0.013424534,0.00102844,0.121983087,0.048040612,nan,nan,nan,nan,nan,nan,14.94644315
distributed,0,2,70,0.223214749,0.8728,68.72610837,18.31655245,0.013194008,0.001086955,0.129197233,0.055838241,nan,nan,nan,nan,nan,nan,15.25223838
distributed,0,2,100,0.223330225,0.8751,97.79767667,31.7554676,0.013182195,0.001350991,0.117065457,0.044695083,nan,nan,nan,nan,nan,nan,15.13044726
distributed,0,3,-1,0.222875761,0.8745,96.99615014,43.82612108,0.012104511,0.003785196,0.131567344,0.048876965,1.00E-05,0,3.20E-17,1.38E-17,0,0,15.0843381
distributed,0,3,1,0.24648111,0.8441,1,0,0.013381619,0.006336176,0.125780317,0.05267493,nan,nan,nan,nan,nan,nan,15.16865097
distributed,0,3,2,0.235418245,0.8535,1.989247312,0.144304893,0.013230972,0.005195562,0.13485116,0.049496242,nan,nan,nan,nan,nan,nan,15.1365532
distributed,0,3,3,0.230127606,0.8619,2.98467433,0.235915222,0.01328143,0.003598742,0.130307821,0.053240086,nan,nan,nan,nan,nan,nan,14.93520782
